ArriviDeFerrariAscensore6	ArriviDeFerrariAscensore7	ArriviDaDeFerrari6	ArriviDaDeFerrari7	PersoneSceseDalTreno6vsBrignole	PersoneSceseDalTreno7vsBrignole	IntervalloTreni6vsBrin	OccupazioneTreno6vsBrin	PersoneSaliteABordo6vsBrin	PersoneABordoPreDiscesa6vsBrin	PersoneSceseDalTreno6vsBrin	IntervalloTreni7vsBrin	OccupazioneTreno7vsBrin	PersoneSaliteABordo7vsBrin	PersoneABordoPreDiscesa7vsBrin	PersoneSceseDalTreno7vsBrin	mean_pass_t6	max_pass_t6	mean_pass_t7	max_pass_t7	Out
5.104698	4.289862	498.529345	459.337871	12.90021	53.297956	360	182.067545	22	175	14.932455	810	200.801012	37	173.5	9.698988	3.425556	16	4.246667	15	1
6.040852	6.126284	559.14736	606.738608	56.617159	25.478948	900	62.333891	52	18	7.666109	900	284.963164	153	139	7.036836	4.528889	30	4.328889	26	1
4.768866	2.146016	467.454429	247.790475	59.081145	56.535348	900	15.713462	15	9	8.286538	750	353.375189	65	297	8.624811	7.978333	46	7.611667	44	1
6.443985	3.821025	611.166316	448.905386	21.714936	56.04908	900	215.609639	37	186	7.390361	900	140.655759	113	34	6.344241	6.897222	62	8.006111	61	1
5.879164	5.279135	635.670162	492.579124	44.934538	18.252914	390	292.164286	29	273	9.835714	330	81.522399	28	54.5	0.977601	5.201111	24	7.916667	29	1
6.640251	4.676273	619.717943	497.843525	42.371867	14.764659	345	292.055644	19	274	0.944356	900	115.694702	42	79	5.305298	8.852778	40	7.795556	43	1
5.692525	2.360234	512.314228	203.068159	48.94331	48.299924	300	111.177173	7	112	7.822827	900	274.548993	27	257	9.451007	3.098889	35	5.002778	38	1
6.983357	6.127947	635.606418	597.101896	64.63697	29.782152	720	220.159291	49	186	14.840709	900	413.589669	44	378	8.410331	4.11	34	9.188333	42	1
5.38485	4.472531	540.902174	442.616575	22.957346	12.10611	330	243.855767	10	230	14.144233	360	255.875767	22.5	247	13.624233	8.337778	25	8.238333	27	1
5.71125	6.069155	565.338882	598.237418	33.753034	0	390	257.190444	25	240.5	8.309556	390	254.891569	21.5	238	4.608431	11.227222	51	10.516111	49	1
6.72548	5.6582	614.366457	561.695052	9.08131	48.551773	810	86.296778	40	51	4.703222	900	280.162471	65	231	15.837529	7.665556	47	13.26	49	1
5.179651	5.826241	480.306604	683.514018	57.494659	16.241841	900	413.6103	36	388	10.3897	900	115.802957	79	40	3.197043	4.880556	42	5.449444	44	1
5.495056	1.352222	591.454371	129.324907	31.875847	49.169045	450	275.551976	43	243.5	10.948024	780	386.048365	14.5	372.5	0.951635	8.374444	43	7.643889	53	1
5.081906	4.310048	520.504032	393.752893	56.245301	21.04697	360	194.913891	27	174	1.086109	480	165.03465	27.5	138.5	0.96535	8.628889	37	9.990556	40	1
3.869353	3.6196	378.908269	346.555123	16.212469	52.402265	900	273.017013	52	237	15.982987	900	212.214732	55	160	2.785268	6.958333	27	5.668333	22	1
4.73762	5.772283	455.762693	589.948851	27.587214	56.07229	360	299.645505	80.5	233	13.854495	900	320.308106	51	284	14.691894	4.644444	17	3.821667	17	1
4.70448	1.079183	477.627159	108.266584	44.57337	39.44159	390	210.213477	19	201	9.786523	900	268.795439	10	263	4.204561	10.705556	40	9.132778	37	1
4.91063	3.620737	503.557901	334.235237	38.601558	36.313751	330	98.932335	18	77	11.067665	900	106.504709	44	79	16.495291	8.519444	30	5.105556	26	1
6.47318	0.726825	640.567625	82.718257	36.576115	31.938152	390	316.725653	45.5	277.5	6.274347	900	36.105704	15	31	9.894296	6.621111	40	11.485	48	1
6.153936	5.388897	608.847558	520.581941	28.99083	42.133076	345	86.035569	34	64	11.964431	900	310.224448	45	278	12.775552	12.299444	48	8.716667	45	1
2.778845	3.938918	239.93605	426.728849	64.562358	26.094889	480	224.342977	61	179.5	16.157023	900	194.051414	50	145	0.948586	8.765	44	7.724444	41	1
5.25869	6.10438	575.043977	625.752896	61.839558	30.084045	900	267.106186	89	189	10.893814	900	271.05968	71	201	0.94032	4.2	39	7.648889	46	1
6.370635	4.371303	565.213776	423.617108	23.158819	27.181317	300	326.777905	81	257.5	11.722095	570	193.231262	20	187	13.768738	8.317778	42	8.995556	42	1
5.076899	5.288324	474.154391	483.483243	49.103845	60.499522	900	404.085091	31	377	3.914909	900	221.891685	24	209	11.108315	3.911111	27	4.143889	23	1
3.365287	3.436587	343.989031	339.498135	28.075454	21.796191	300	278.108291	33.5	257.5	12.891709	900	326.163877	21	316	10.836123	6.065	26	4.437222	26	1
3.029124	5.806905	309.174925	537.116388	8.397441	34.279569	780	198.88319	93	120	14.11681	900	103.513678	52	61	9.486322	5.019444	16	5.064444	16	1
3.107968	6.334309	336.292047	611.937939	26.327966	31.783194	390	145.603821	33	117	4.396179	570	220.759563	43.5	180.5	3.240437	5.805556	26	5.457222	26	1
6.355278	5.01116	692.039412	549.524197	18.461706	10.797358	900	201.531621	31	184	13.468379	390	352.064677	111	242	0.935323	4.270556	23	5.758889	28	1
3.522472	3.551854	357.754178	364.754975	18.603309	56.600644	300	107.977396	38	77	7.022604	900	149.792065	33	133	16.207935	4.155	13	3.900556	14	1
2.179165	5.248457	232.715984	478.854035	31.331974	52.839308	330	200.15607	20	184	2.84393	900	222.013628	20	214	11.986372	6.597778	24	4.624444	22	1
6.250609	1.530108	672.66719	180.042323	44.330961	13.314075	900	282.271648	51	239	7.728352	285	229.026672	31	200	1.973328	5.009444	49	12.967222	56	1
4.818555	3.816768	512.357324	392.930553	25.436018	39.444822	570	297.303256	44	261.5	8.196744	390	202.836143	49.5	158	4.663857	10.821667	53	11.323333	56	1
6.424399	5.124103	610.242808	533.140546	21.504567	18.674622	450	74.585907	29	56	10.414093	780	352.774516	62	301	10.225484	11.052778	62	7.216111	56	1
5.310912	5.249575	507.571285	557.55342	36.51525	39.229879	270	91.797136	20	75	3.202864	630	198.236936	42	163.5	7.263064	11.273333	41	9.000556	41	1
5.813427	3.665303	577.860002	354.155575	42.145331	0	900	116.793367	50	75	8.206633	900	57.983109	32	38	12.016891	3.298889	16	5.028333	17	1
3.844576	6.074868	373.63123	640.570395	62.984658	26.188021	360	330.779727	33	311.5	13.720273	900	226.758794	17	224	14.241206	5.98	43	6.127222	42	1
1.361948	5.889106	141.168233	562.65555	23.109977	16.11211	360	184.747549	39	153	7.252451	900	292.207939	58	247	12.792061	8.221667	45	7.032222	51	1
5.738792	0.419838	529.161154	49.016245	7.688382	20.65725	900	212.555704	59	159	5.444296	900	155.147674	42	118	4.852326	5.595	38	7.401667	34	1
6.718556	2.525811	653.346123	245.115395	60.897298	24.207671	300	221.459111	16.5	219.5	14.540889	330	265.359162	14	264	12.640838	4.668333	27	6.483333	23	1
5.50137	1.494555	536.56035	137.035221	13.678985	42.162409	750	102.994353	35.5	81.5	14.005647	900	289.28453	48	246	4.71547	5.673889	53	9.396111	59	1
6.291156	3.655184	600.989503	400.347898	31.946062	39.150435	900	212.752424	38	179	4.247576	900	272.893591	30	250	7.106409	5.181667	39	8.322778	44	1
4.665785	4.113261	450.554555	479.487618	27.769074	12.89639	390	184.329842	95.5	101.5	12.670158	375	174.428423	44	141	9.571577	5.508889	18	6.356667	21	1
5.026859	2.412756	494.635211	252.540735	21.48826	58.843436	900	241.976642	22	230	10.023358	750	123.865521	29.5	106	11.634479	4.606667	38	9.786111	44	1
3.998299	6.207643	367.100348	695.069449	50.128086	50.99055	600	168.923894	7.5	162.5	1.076106	900	369.521165	18	360	8.478835	2.691111	13	4.137778	15	1
6.71049	4.063123	606.373612	478.726086	57.466322	20.142106	660	123.874166	25.5	106	7.625834	600	320.562469	33.5	288	0.937531	13.363333	56	13.378889	59	1
6.378311	1.736564	629.23951	198.546801	23.867949	30.842312	900	85.559585	28	66	8.440415	390	292.133163	19	286	12.866837	7.604444	43	9.459444	36	1
5.946451	2.176702	543.598025	232.197998	7.295313	10.920325	900	180.985318	64	129	12.014682	900	412.677356	59	366	12.322644	5.206667	24	4.144444	22	1
4.324158	1.053497	484.603356	128.131391	0	58.202421	630	154.307675	48	114.5	8.192325	900	245.83856	83	173	10.16144	11.733333	61	10.653889	57	1
5.503339	5.474925	598.596472	551.912075	24.09218	57.543159	900	136.603987	15	129	7.396013	330	141.783317	35.5	121.5	15.216683	1.35	12	3.921111	20	1
4.683427	6.182468	471.572441	634.22675	30.644514	34.601715	900	237.268342	1	241	4.731658	900	239.343463	0	252	12.656537	6.69	35	6.509444	36	1
4.323391	4.427782	495.89023	452.02153	24.646542	17.5628	900	354.367054	66	303	14.632946	900	253.699395	48	217	11.300605	4.584444	16	6.882222	28	1
5.900925	5.622468	568.887288	633.398813	42.111171	60.23034	900	56.732303	12	48	3.267697	900	203.599635	58	157	11.400365	3.971667	21	5.039444	22	1
6.50288	3.104798	589.960276	359.301233	15.214493	56.202718	900	226.745737	44	191	8.254263	900	179.355474	129	62	11.644526	9.911111	45	6.801667	42	1
3.768755	6.083935	417.725944	592.983477	51.378716	9.744732	810	170.517633	49	132.5	10.982367	900	333.439424	55	292	13.560576	9.644444	61	7.585556	50	1
1.965259	5.062667	167.403676	504.400815	50.273681	48.95778	330	291.875166	33	274	15.124834	900	385.543808	60	336	10.456192	10.685556	48	8.401667	51	1
4.544737	6.087601	473.734993	533.013202	57.242392	50.595881	315	189.830829	35	152	3.169171	315	237.307393	37	207	8.692607	13.870556	58	12.688889	53	1
5.230922	3.620716	493.182847	377.896307	58.826049	41.849616	900	387.016438	47	352	11.983562	900	264.515133	42	236	13.484867	5.365	37	7.737778	38	1
3.820266	4.487031	366.703488	441.157748	21.392718	12.847661	300	199.648184	48.5	160.5	9.351816	510	288.126843	35.5	258.5	5.873157	6.630556	23	6.968889	25	1
3.389127	5.658351	358.691022	585.699345	52.947176	31.253204	300	90.921578	7	74	3.078422	900	43.575371	0	50	6.424629	13.002222	50	10.198333	51	1
3.958495	4.309133	386.212001	400.624557	25.997511	32.49587	900	200.575228	33	180	12.424772	900	336.881023	40	310	13.118977	3.067778	19	3.537222	22	1
5.163937	6.059847	484.156441	591.707296	46.906913	30.15894	900	116.821693	68	52	3.178307	900	227.697662	65	173	10.302338	4.872778	34	6.246667	44	1
5.400977	2.333463	581.585455	250.692732	42.398043	34.866125	780	180.317031	35.5	158	13.182969	900	397.99174	68	331	1.00826	2.168889	14	4.546667	17	1
5.053227	2.82415	463.658448	308.767468	64.131913	41.365471	900	161.97349	128	36	2.02651	900	160.656509	28	141	8.343491	5.553333	54	5.962222	52	1
5.974556	6.030618	565.950137	638.285281	19.482215	44.150639	900	91.244813	26	81	15.755187	900	132.156138	19	126	12.843862	10.524444	43	7.939444	40	1
3.833349	2.223727	425.300614	202.115685	11.705354	44.389502	480	265.743843	49.5	227.5	11.256157	900	238.490056	0	252	13.509944	10.403333	57	6.085	48	1
4.433642	3.89253	497.295865	373.999167	35.163539	61.031563	480	56.605287	32.5	29	4.894713	900	280.488494	60	232	11.511506	7.210556	29	7.444444	31	1
4.797734	2.77562	477.776914	283.013165	9.086206	26.757623	900	173.844904	23	155	4.155096	900	201.575999	113	101	12.424001	3.653889	30	4.668889	32	1
3.580021	6.605634	353.924733	563.101833	15.129042	46.624266	510	249.482517	27	234	11.517483	900	34.786104	16	30	11.213896	4.12	28	3.989444	33	1
4.934585	1.459991	480.116986	167.288246	12.324511	23.708755	900	291.786738	91	215	14.213262	900	181.790598	54	136	8.209402	2.278889	17	3.331667	19	1
4.68685	5.148279	424.813303	616.382848	57.164538	11.470369	330	86.535294	21	67.5	1.964706	405	260.035294	47	215	9.104494	10.841111	44	11.096111	50	1
5.646476	4.071455	543.170794	408.804961	65.16774	13.626553	390	265.359933	18	249.5	2.140067	630	291.303568	43.5	261.5	13.696432	7.139444	22	8.174444	25	1
5.140875	5.918918	495.761382	651.343517	56.319236	54.894579	390	304.410766	58.5	248	2.089234	390	202.39146	33.5	182	13.10854	4.781667	15	6.707222	20	1
4.389442	0.935689	490.946307	88.201699	38.8452	38.266745	330	226.624511	26	211	10.375489	900	237.527752	39	205	6.472248	10.891667	51	8.838333	50	1
6.027069	2.737735	593.236942	285.504768	9.855109	54.751876	330	270.049604	4	267	0.950396	900	341.035938	7	337	2.964062	7.77	39	8.758889	40	1
6.285147	5.762033	658.203886	531.143145	16.273616	23.503666	330	178.699782	30	164	16.300218	480	153.920147	60	96	2.079853	8.318333	41	9.836111	40	1
6.025071	1.363301	537.984123	129.008499	17.926839	9.092647	900	253.511443	48	217	11.488557	900	279.872366	66	225	11.127634	4.665556	19	4.488889	21	1
3.868126	6.204218	381.77223	695.073255	19.221595	60.549351	285	140.027744	20	133	12.972256	900	121.084497	26	99	3.915503	13.653333	60	12.568333	63	1
4.244843	6.223487	453.185474	638.801889	20.358605	12.127082	330	310.941976	11	312	12.058024	345	316.815117	18	308	9.184883	7.122222	34	7.359444	36	1
3.360991	6.206185	320.151697	584.843249	43.215534	43.914465	900	114.666399	25	102	12.333601	570	292.421154	33.5	265.5	6.578846	4.598333	32	4.225	30	1
7.07778	3.928825	659.232753	372.717365	40.032757	25.091673	420	145.966718	12	135	1.033282	510	152.973579	35	128	10.026421	5.4	16	8.107222	20	1
5.536702	1.153473	608.560634	101.908706	48.986798	8.28625	330	294.043773	44	260	9.956227	570	100.443814	39	62.5	1.056186	7.786111	41	8.678889	38	1
1.597745	5.75146	169.014942	565.053938	64.033495	56.069022	900	70.366718	55	23	7.633282	900	270.045804	83	189	1.954196	4.764444	31	6.673333	39	1
3.880471	3.927245	392.2707	371.140014	34.952974	24.407046	375	309.06545	32	293	10.93455	900	208.172312	24	198	13.827688	6.107778	22	3.987222	23	1
2.197038	6.488573	206.238063	666.042723	17.340421	60.172008	300	289.036888	46	233	0.963112	900	318.513186	49	275	5.486814	14.866667	51	6.120556	53	1
5.514961	3.587657	594.590447	392.668745	67.425974	16.98121	330	218.687556	14	209	4.312444	330	110.620624	34	105	13.379376	4.429444	14	6.339444	15	1
2.599585	3.935547	306.421259	407.79321	38.490325	11.471523	900	108.554845	89	35	15.445155	900	124.827829	62	76	13.172171	4.587778	24	3.868889	28	1
5.310825	1.701529	492.44343	169.776597	31.366908	50.62687	300	251.921504	12	221	3.078496	900	227.368682	3	233	8.631318	8.512778	38	7.773889	35	1
2.771217	4.664919	247.189845	456.039376	33.324168	10.814528	600	234.74335	64.5	181	10.75665	900	239.056207	35	218	13.943793	5.488889	31	7.343889	31	1
5.018844	6.002995	532.251937	634.919758	10.866935	21.95047	330	70.999718	13	60	2.000282	570	232.41765	37	196.5	1.08235	9.343333	37	7.503889	37	1
5.4606	4.524239	541.503838	483.645511	12.632516	60.395551	900	65.362631	11	68	13.637369	390	136.623812	28	112.5	3.876188	4.165	42	7.549444	47	1
5.703898	1.771541	475.263311	153.871769	30.656084	66.706769	750	291.622508	29.5	268.5	6.377492	900	285.526326	133	159	6.473674	3.618889	11	5.511111	16	1
5.265286	2.652726	518.291914	276.089038	41.825588	36.271663	900	259.488885	123	143	6.511115	390	232.86332	46	194.5	7.63668	5.294444	21	5.425556	22	1
6.725454	3.11998	629.614691	270.614042	60.053125	31.635844	900	181.945622	93	90	1.054378	900	267.768588	62	209	3.231412	6.798333	46	8.053889	42	1
3.94214	4.883531	341.285773	482.629294	19.094936	53.906516	900	158.933926	19	142	2.066074	900	139.933926	48	94	2.066074	6.835556	53	8.494444	49	1
4.849757	1.434804	522.059958	123.584465	40.449554	57.423294	630	247.955875	24.5	224.5	1.044125	900	200.097704	60	147	6.902296	3.718889	15	5.593889	21	1
6.502488	2.988599	703.419399	281.957106	31.324521	0	570	320.779941	63	267.5	9.720059	900	357.813127	67	304	13.186873	4.357778	22	4.027222	22	1
4.813097	2.074702	511.388025	199.275148	47.271763	38.936215	750	138.144322	59	86	6.855678	900	140.402495	42	113	14.597505	6.110556	24	8.875556	29	1
6.14591	5.087816	685.462282	458.66848	19.13812	62.34475	300	146.94124	17.5	140	10.55876	900	335.340416	19	328	11.659584	6.349444	25	8.1	25	1
1.855524	6.76699	176.288662	596.397794	23.487798	40.406497	900	368.827695	29	351	11.172305	900	157.345213	20	142	4.654787	7.286667	35	4.277778	37	1
3.146211	3.414148	310.099318	348.555222	17.219789	50.875759	900	413.952053	34	388	8.047947	900	171.823564	88	99	15.176436	5.995556	19	3.871667	17	1
3.025742	4.955117	311.786952	567.189455	28.321295	30.519616	900	336.37776	30	310	3.62224	900	137.376668	42	109	13.623332	3.533889	24	4.971111	24	1
4.462571	5.241619	399.570235	502.19555	39.077381	23.712336	330	140.694596	16	132	13.305404	900	186.729829	13	179	5.270171	14.783889	66	11.507222	60	1
4.945952	4.183737	486.099712	416.352296	24.920832	28.320363	480	148.88828	31.5	129	11.61172	900	291.537855	15	287	10.462145	10.628333	40	6.907778	42	1
4.366694	5.782075	481.950435	587.047061	7.289507	48.514877	330	319.088493	28	295	1.911507	315	128.544729	31	106	8.455271	10.157778	42	9.823889	35	1
4.587697	5.43186	440.015713	483.144607	10.915762	24.667365	360	207.298809	65	157.5	15.201191	900	65.269595	27	43	4.730405	8.716667	31	6.870556	30	1
6.316615	4.861515	628.354338	503.814152	65.214505	62.23656	510	177.072566	100.5	78.5	1.927434	450	376.845596	66	318.5	7.654404	10.145	53	9.25	49	1
5.283417	1.477053	502.416682	128.523347	19.041781	24.535875	900	267.653268	36	241	9.346732	900	414.213752	46	374	5.786248	7.159444	28	6.441111	29	1
5.939423	2.07577	597.508236	187.256756	57.751273	45.139371	405	284.054772	32	263	11.945228	900	200.637367	43	165	7.362633	5.806111	34	6.103889	36	1
6.035077	2.305715	565.168843	212.249002	10.994635	18.662544	420	193.984296	18.5	183	7.515704	900	72.497259	12	67	6.502741	3.915556	25	3.972222	20	1
2.017196	5.132492	214.559071	541.606575	32.064937	24.116358	300	182.894528	39.5	155.5	12.105472	900	327.214986	23	317	12.785014	6.27	48	9.664444	51	1
5.366061	2.301102	543.018333	260.133464	53.49699	46.820659	360	186.482647	16	177.5	7.017353	900	200.0392	43	169	11.9608	6.566667	51	7.602222	50	1
4.966014	5.213516	458.376339	539.678118	22.586086	57.928539	315	123.20414	9	125	4.79586	900	263.926456	5	262	3.073544	5.944444	20	6.231667	16	1
3.933001	3.752392	437.956285	391.13545	46.947023	18.015909	750	233.256489	57	179	2.743511	900	232.321965	78	166	11.678035	3.794444	14	3.847778	12	1
5.5744	4.696094	564.382382	411.614006	14.779361	33.545626	480	352.74602	43	322	12.25398	900	135.696996	78	62	4.303004	11.416111	53	12.648333	60	1
1.461214	4.775022	167.742572	436.520187	14.933936	38.481902	900	34.428021	34	9	8.571979	900	414.337388	62	359	6.662612	6.495	57	6.265556	56	1
5.232503	1.219166	483.846476	103.788679	50.734102	44.32361	900	207.074857	174	41	7.925143	900	75.625392	49	34	7.374608	7.743333	51	8.654444	51	1
4.123127	4.126258	399.024784	392.775501	34.029134	27.478186	900	361.013375	29	333	0.986625	900	248.525132	48	206	5.474868	4.692222	18	3.935	21	1
4.986125	0.638791	514.379388	54.841659	37.392813	38.880948	750	273.994969	39.5	239.5	5.005031	900	112.608419	60	58	5.391581	6.703333	40	5.075556	27	1
3.030394	5.317038	322.24596	588.366994	20.879261	57.158805	390	301.410876	28	283.5	10.089124	630	173.132401	15	166.5	8.367599	5.289444	34	5.453889	33	1
5.251042	1.176945	501.656559	128.403777	21.014573	19.202066	630	371.777343	61	319.5	8.722657	900	85.090386	67	31	12.909614	11.955556	46	7.418333	40	1
5.343966	3.758745	531.638933	387.249283	51.228317	10.207251	300	194.309752	8	194	7.690248	285	154.872036	8	139	10.127964	4.021111	14	6.303889	21	1
5.002725	4.610787	566.208165	495.508934	17.197286	43.565061	900	144.202479	89	62	6.797521	900	259.644997	127	143	10.355003	3.617222	37	4.217222	35	1
6.138498	2.852749	624.170706	244.366967	17.308274	46.031809	450	213.675383	8.5	213	7.824617	480	285.228957	37	255.5	7.271043	7.451111	44	10.443889	52	1
5.193315	4.278051	444.194569	455.543096	44.457447	36.53069	300	92.150587	23.5	76	7.349413	900	242.189772	87	159	3.810228	6.865	34	6.122222	32	1
2.416398	3.34564	248.053166	322.128501	58.29494	53.612479	810	279.423549	66.5	217	4.076451	900	414.217042	18	404	7.782958	5.241667	49	7.831111	52	1
3.350907	4.476092	340.849061	422.564548	41.731397	51.532217	900	94.818322	56	53	14.181678	900	338.932026	76	275	12.067974	6.273333	29	3.674444	12	1
5.878697	3.874279	585.675726	426.25589	8.423067	51.194202	300	189.966112	12	174	5.033888	900	207.690124	17	195	4.309876	10.880556	35	9.636667	38	1
5.295841	4.287584	511.239177	449.412008	38.156974	42.524984	810	352.254684	38	320	5.745316	900	286.426934	76	218	7.573066	5.707778	51	7.906111	53	1
6.148196	2.031465	552.95439	198.326998	39.2155	21.084862	330	175.609012	26	162	12.390988	600	214.033423	24.5	192.5	2.966577	7.801111	45	7.435556	42	1
5.307086	2.145142	609.713425	198.061733	48.485381	47.008164	420	210.17029	22	190	11.629607	900	246.108696	21	236	10.891304	12.558333	54	10.323889	45	1
6.10347	1.424625	579.252891	155.4108	16.476488	41.797879	480	84.337408	18.5	76.5	10.662592	480	232.048914	47.5	187.5	2.951086	7.616667	36	6.210556	36	1
4.720016	5.020245	472.664428	519.550322	49.314258	66.734256	420	191.097677	15	179	2.902323	510	176.090899	38	144	5.909101	8.803889	57	10.803333	58	1
4.924352	4.29301	544.233715	442.378919	23.065807	29.190322	900	350.986607	125	232	6.013393	360	251.326994	43	212.5	4.173006	2.888333	22	6.15	29	1
4.335524	5.139044	498.845514	505.711967	39.235413	47.599919	300	221.806368	50	186	14.193632	315	131.993873	31	102	1.006127	5.513333	26	9.452778	30	1
5.867677	5.325889	546.387903	503.200099	44.030395	49.32905	900	238.618779	78	168	7.381221	900	163.992795	41	136	13.007205	3.305556	34	5.790556	34	1
5.955247	5.578086	651.49549	630.725453	59.641304	15.328648	900	132.820211	20	128	15.179789	900	28.882811	8	29	8.117189	4.573889	36	6.035	33	1
6.262375	2.499707	584.259892	244.034965	56.217218	23.18864	300	326.023924	12	330	9.976076	750	207.796988	34.5	187	13.703012	12.303889	50	7.731667	48	1
5.224003	3.323872	553.129683	324.480393	49.498755	17.470284	315	139.557114	25	118	9.442886	300	204.02675	26	188	9.97325	13.486667	51	11.258889	47	1
6.585688	1.778055	646.254486	161.508353	52.817515	43.90735	900	413.50098	94	327	7.49902	480	288.270815	67.5	232	11.229185	11.508333	49	11.935556	54	1
3.776232	6.178577	426.58933	619.21573	54.853865	57.749705	450	234.971232	32.5	203.5	1.028768	600	213.269081	52	166	4.730919	11.531111	56	5.411111	49	1
4.830576	5.683312	441.035808	638.294224	54.702645	54.702645	345	290.90581	29	266	10.09419	600	241.623309	36.5	217	11.876691	8.312222	28	7.03	30	1
4.755635	0.593987	547.834548	58.094105	47.597153	53.652873	900	292.088494	135	167	9.911506	600	133.233288	46.5	96.5	9.766712	4.241667	23	5.322222	22	1
6.154112	4.462881	553.533816	452.860863	39.983018	42.863545	900	414.400076	95	333	13.599924	390	270.893119	43.5	231.5	4.106881	7.773333	49	12.076111	64	1
5.607677	5.130548	492.77383	472.05105	15.59277	53.202528	450	244.465358	51.5	209	16.034642	390	168.152082	47	127	5.847918	10.491111	50	8.939444	45	1
4.500745	3.597019	399.464051	365.521115	37.407831	58.944916	900	56.510092	43	22	8.489908	900	352.777093	62	305	14.222907	5.15	21	4.931111	22	1
5.121939	4.407442	494.696703	422.93379	46.447933	13.752783	900	366.066296	150	224	7.933704	300	169.98683	46.5	125.5	2.01317	3.174444	34	4.935556	35	1
3.457012	2.644533	343.764114	243.136927	27.18062	30.053218	330	291.155416	31.5	269	9.344584	900	121.458427	35	98	11.541573	7.537778	43	7.318333	41	1
4.718547	1.789162	412.011855	180.397086	55.637185	7.600715	900	53.933063	7	48	1.066937	780	370.341239	22	356.5	8.158761	5.422222	47	10.96	51	1
5.110253	1.147217	482.320632	118.948451	29.510651	9.544126	285	245.988472	38	215	9.011528	660	151.488413	57	104.5	10.011587	9.019444	42	6.925	39	1
1.971464	5.905828	208.824172	579.520228	18.108629	31.65821	810	166.640659	28	147	8.359341	900	59.640196	37	38	15.359804	6.352778	27	6.173333	27	1
3.958678	5.307898	383.414244	471.373915	40.054245	20.227009	900	258.033727	84	175	0.966273	480	175.58556	27.5	151	2.91444	6.702778	49	8.196667	56	1
4.256345	6.470193	476.261849	623.974427	46.028772	19.744635	630	233.651509	19.5	219	4.848491	300	136.87171	13	132	2.12829	3.953333	24	7.498889	30	1
5.674782	1.100715	586.428061	119.07751	56.899952	56.899952	600	290.491551	42.5	250	2.008449	900	134.160454	61	87	13.839546	7.137222	46	11.616667	47	1
4.124562	4.976313	474.86174	547.54366	22.334671	30.853113	900	410.752612	28	390	7.247388	600	148.524218	39.5	122.5	13.475782	5.655556	43	10.228889	43	1
2.656911	5.077524	238.442195	480.273291	45.773424	47.706304	600	284.743569	42.5	248.5	6.256431	900	229.701914	81	153	4.298086	4.359444	19	2.493333	15	1
6.333967	1.711677	634.049641	152.702022	66.188243	22.552019	900	182.150964	83	102	2.849036	900	171.229272	71	113	12.770728	2.753889	23	5.440556	19	1
4.343436	5.916323	428.418427	512.873602	61.617144	44.084434	900	357.852768	10	354	6.147232	630	300.723616	77.5	237.5	14.276384	7.691111	36	7.852778	41	1
3.000701	5.064941	279.904564	487.942274	10.434469	51.282111	315	200.038473	5	183	3.961527	900	285.854375	5	295	14.145625	6.757778	35	4.911111	36	1
5.701603	3.23696	633.85559	311.280924	20.44873	62.592485	360	169.685897	52.5	131	13.814103	390	94.965814	23.5	79	7.534186	4.438333	13	6.541667	19	1
6.342645	5.497183	629.89729	551.797656	54.769709	57.330576	390	135.90285	27	117	8.09715	300	233.752843	33	213	12.247157	10.468889	47	10.505	44	1
4.145463	6.531247	393.09868	619.31429	18.114701	15.263828	900	291.815212	5	290	3.184788	330	216.632416	60	165	8.367584	3.779444	17	4.546667	18	1
5.014279	1.795054	474.800488	174.902164	62.709926	40.591562	300	176.037679	35	145	3.962321	750	193.38215	47.5	151.5	5.61785	7.126667	39	5.003333	33	1
3.926738	0.84852	455.526386	88.93007	26.940927	29.493829	390	248.54443	33	227	11.45557	900	180.135995	32	160	11.864005	6.953889	36	8.043333	38	1
3.336138	3.137461	297.087982	332.777728	14.563834	23.812006	570	283.140231	54.5	230.5	1.859769	900	187.900675	0	190	2.099325	11.072222	57	5.723333	50	1
4.13077	6.234459	415.922582	576.034536	9.655897	40.331678	345	201.059294	30	175	3.940706	285	292.258937	28	284	13.741063	11.066667	35	9.991667	36	1
5.242224	5.924455	594.873122	589.011983	16.481798	56.328752	900	413.969073	57	361	4.030927	900	342.143422	64	287	8.856578	6.445	37	5.867222	38	1
4.485905	3.961308	444.487255	401.204373	7.715887	7.293878	570	183.596907	46.5	138	0.903093	900	108.691153	0	122	13.308847	7.087222	42	4.780556	42	1
6.624119	1.730842	675.214591	159.692971	40.409007	48.138551	600	159.385343	39.5	130.5	10.614657	300	224.025156	59	180	14.974844	9.048889	47	10.678333	52	1
5.908352	0.999133	585.009931	99.807779	34.320526	11.997326	900	180.486073	80	108	7.513927	900	240.915454	108	138	5.084546	5.393333	41	5.386111	40	1
2.730691	4.419175	305.306949	396.980006	63.113777	19.931133	900	138.919804	48	98	7.080196	900	358.330228	35	334	10.669772	3.191667	21	3.948333	22	1
6.762546	6.08773	589.141363	538.728122	60.2571	46.296702	900	149.086904	30	120	0.913096	900	225.99632	132	95	1.00368	6.398333	31	5.303889	27	1
2.994782	1.962275	334.983152	217.596685	41.940535	29.205711	630	318.435905	14.5	314	10.064095	900	403.611133	0	410	6.388867	11.592222	59	11.852778	58	1
